GRIDCODE,CVE_ENTCVE_MUN,Fb
671604,26070,0.0029226
671605,26070,0.0028679
671606,26070,0.001816
671607,26070,0.0007939
671608,26070,0.0000074
672531,2001,0.0000065
672532,2001,0.0001278
672533,2001,0.0002403
672534,2001,0.0002718
672535,2001,0.0001821
672536,2001,0.0005696
672537,2001,0.0003724
672538,2001,0.0003825
672539,2001,0.000435
672540,2001,0.0005471
672541,2001,0.0003927
672542,2001,0.0004142
672543,2001,0.00057
672544,2001,0.00057
672545,2001,0.00057
672546,2001,0.00057
672547,2001,0.0005566
672548,2001,0.0005566
672549,2001,0.00057
672550,2001,0.00057
672551,2001,0.00057
672552,2001,0.0005429
672553,2001,0.00057
672554,2001,0.00057
672555,2001,0.0005235
672556,2001,0.0005043
672557,2001,0.0047932
672558,2001,0.0005122
672559,2001,0.0005122
672560,2001,0.0005122
672561,2001,0.0005235
672562,2001,0.0005235
672563,2001,0.00057
672564,2001,0.00057
672565,2001,0.0000924
672565,2002,0.0004316
672566,2002,0.0010153
672567,2002,0.0010153
672568,2002,0.0010153
672569,2002,0.0010153
672570,2002,0.0010153
672571,2002,0.0010153
672572,2002,0.0010153
672573,2002,0.0010153
672574,2002,0.0010153
672575,2002,0.0010153
672576,2002,0.0010153
672577,2002,0.0010153
672578,2002,0.0010153
672579,2002,0.0010153
672580,2002,0.0010153
672581,2002,0.0001275
672600,26055,0.0001106
672601,26055,0.001818
672602,26055,0.0041741
672603,26055,0.004401
672604,26055,0.004401
672605,26055,0.001128
672606,26055,0.001128
672607,26055,0.0015167
672608,26055,0.0015167
672609,26055,0.0015167
672610,26055,0.0015167
672611,26055,0.0015167
672612,26055,0.0015167
672613,26055,0.0015167
672614,26055,0.0015167
672615,26048,0.0021668
672615,26055,0.0002138
672616,26048,0.0025224
672617,26048,0.0025224
672618,26048,0.0025224
672619,26048,0.0025224
672620,26048,0.0024264
672621,26048,0.0012493
672621,26055,0.0003244
672622,26048,0.0013901
672622,26055,0.0006808
672623,26048,0.000893
672623,26055,0.0002394
672625,26048,0.000053
672626,26048,0.0025489
672627,26048,0.0037292
672628,26048,0.0037369
672629,26048,0.0037369
672630,26048,0.0037369
672631,26048,0.0037369
672632,26048,0.0037369
672633,26048,0.0037369
672634,26048,0.0037369
672635,26048,0.0037369
672636,26048,0.0015059
672637,26048,0.0015059
672638,26048,0.0015059
672639,26048,0.0015059
672640,26048,0.0025224
672641,26048,0.0025224
672642,26048,0.0014992
672642,26070,0.0000913
672643,26048,0.0004505
672643,26070,0.0017927
672644,26070,0.0029226
672645,26070,0.0029226
672646,26070,0.0029226
672647,26070,0.0029226
672648,26070,0.0029226
672649,26070,0.0029226
672650,26070,0.0029226
672651,26070,0.0029226
672652,26070,0.0029226
672653,26070,0.0029226
672654,26070,0.0029226
672655,26070,0.0029226
672656,26070,0.0029226
672657,26070,0.0010917
672658,26070,0.0026869
672659,26070,0.0029226
672660,26070,0.0029226
672661,26070,0.0029226
672662,26070,0.0028385
672663,26070,0.0017988
672664,26070,0.0004999
673590,2001,0.0000275
673591,2001,0.0002718
673592,2001,0.000242
673593,2001,0.0001702
673594,2001,0.000184
673595,2001,0.0002433
673596,2001,0.0003994
673597,2001,0.0005683
673598,2001,0.00057
673599,2001,0.0005138
673600,2001,0.0003746
673601,2001,0.00057
673602,2001,0.00057
673603,2001,0.00057
673604,2001,0.00057
673605,2001,0.00057
673606,2001,0.0005566
673607,2001,0.0005566
673608,2001,0.00057
673609,2001,0.00057
673610,2001,0.00057
673611,2001,0.00057
673612,2001,0.00057
673613,2001,0.00057
673614,2001,0.0005235
673615,2001,0.0005024
673616,2001,0.0049575
673617,2001,0.0005122
673618,2001,0.0005566
673619,2001,0.0005566
673620,2001,0.0005566
673621,2001,0.00057
673622,2001,0.00057
673623,2001,0.0005138
673623,2002,0.0005812
673624,2001,0.0000143
673624,2002,0.0008444
673625,2002,0.0010153
673626,2002,0.0010153
673627,2002,0.0010153
673628,2002,0.0010153
673629,2002,0.0010153
673630,2002,0.0010153
673631,2002,0.0010153
673632,2002,0.0010153
673633,2002,0.0010153
673634,2002,0.0010153
673635,2002,0.0010153
673636,2002,0.0010153
673637,2002,0.0010153
673638,2002,0.0010153
673639,2002,0.0010153
673640,2002,0.0004133
673658,26055,0.0001371
673659,26055,0.0022224
673660,26055,0.004401
673661,26055,0.004401
673662,26055,0.004401
673663,26055,0.004401
673664,26055,0.001128
673665,26055,0.0015167
673666,26055,0.0015167
673667,26055,0.0015167
673668,26055,0.0015167
673669,26055,0.0015167
673670,26055,0.0015167
673671,26055,0.0015167
673672,26055,0.0015167
673673,26055,0.0015167
673674,26048,0.0020471
673674,26055,0.0002858
673675,26048,0.0025224
673676,26048,0.0025224
673677,26048,0.0025209
673678,26048,0.0023393
673679,26048,0.0005973
673680,26055,0.0002766
673681,26055,0.0013379
673682,26055,0.0000726
673683,26055,0.0000178
673684,26048,0.0008358
673684,26055,0.0000132
673685,26048,0.0037369
673686,26048,0.0037369
673687,26048,0.0037369
673688,26048,0.0037369
673689,26048,0.0037369
673690,26048,0.0037369
673691,26048,0.0037369
673692,26048,0.0037369
673693,26048,0.0037369
673694,26048,0.0037369
673695,26048,0.0015059
673696,26048,0.0025224
673697,26048,0.0015059
673698,26048,0.0011444
673698,26070,0.0006141
673699,26048,0.0006911
673699,26070,0.0148884
673700,26048,0.0006041
673700,26070,0.0155956
673701,26048,0.0004243
673701,26070,0.0170574
673702,26070,0.002558
673703,26070,0.0029226
673704,26070,0.0029226
673705,26070,0.0029226
673706,26070,0.0029226
673707,26070,0.0029226
673708,26070,0.0029226
673709,26070,0.0029226
673710,26070,0.0029226
673711,26070,0.0029226
673712,26070,0.0029226
673713,26070,0.0029226
673714,26070,0.0029226
673715,26070,0.0024458
673716,26070,0.0016012
673717,26070,0.0029226
673718,26070,0.0029226
673719,26070,0.0026942
673720,26070,0.0014945
673721,26070,0.0002694
674648,2001,0.0000325
674649,2001,0.0001309
674650,2001,0.0001233
674651,2001,0.0000484
674652,2001,0.0004637
674653,2001,0.00057
674654,2001,0.00057
674655,2001,0.00057
674656,2001,0.0005146
674657,2001,0.0002853
674658,2001,0.0003556
674659,2001,0.0005534
674660,2001,0.00057
674661,2001,0.00057
674662,2001,0.00057
674663,2001,0.00057
674664,2001,0.00057
674665,2001,0.00057
674666,2001,0.00057
674667,2001,0.00057
674668,2001,0.00057
674669,2001,0.0005235
674670,2001,0.0005235
674671,2001,0.0005235
674672,2001,0.0005235
674673,2001,0.0005235
674674,2001,0.0004942
674675,2001,0.0050477
674676,2001,0.0005122
674677,2001,0.00057
674678,2001,0.00057
674679,2001,0.00057
674680,2001,0.00057
674681,2001,0.00057
674682,2001,0.0000884
674682,2002,0.0004503
674683,2002,0.0008662
674684,2002,0.0010153
674685,2002,0.0010153
674686,2002,0.0010153
674687,2002,0.0010153
674688,2002,0.0010153
674689,2002,0.0010153
674690,2002,0.0010153
674691,2002,0.0010153
674692,2002,0.0010153
674693,2002,0.0010153
674694,2002,0.0010153
674695,2002,0.0010153
674696,2002,0.0010153
674697,2002,0.0010153
674698,2002,0.0010153
674699,2002,0.0006483
674716,26055,0.0001985
674717,26055,0.0031605
674718,26055,0.004401
674719,26055,0.004401
674720,26055,0.004401
674721,26055,0.004401
674722,26055,0.001128
674723,26055,0.001128
674724,26055,0.0015167
674725,26055,0.0015167
674726,26055,0.0015167
674727,26055,0.0015167
674728,26055,0.0015167
674729,26055,0.0015167
674730,26055,0.0015167
674731,26055,0.0015167
674732,26055,0.0015167
674733,26048,0.0013279
674733,26055,0.0007182
674734,26048,0.0021952
674735,26048,0.0015412
674736,26048,0.0004761
674737,26048,0.0002746
674739,26055,0.0000365
674740,26055,0.0001692
674741,26055,0.0008113
674742,26055,0.0010746
674743,26048,0.0031441
674743,26055,0.0001789
674744,26048,0.0037369
674745,26048,0.0037369
674746,26048,0.0037369
674747,26048,0.0037369
674748,26048,0.0037369
674749,26048,0.0037369
674750,26048,0.0037369
674751,26048,0.0037369
674752,26048,0.0037369
674753,26048,0.0037369
674754,26048,0.0015059
674755,26048,0.0022848
674755,26070,0.0019322
674756,26048,0.0011404
674756,26070,0.0112359
674757,26048,0.0004971
674757,26070,0.016465
674758,26070,0.0205065
674759,26070,0.0205065
674760,26070,0.0205065
674761,26070,0.002558
674762,26070,0.0029226
674763,26070,0.0029226
674764,26070,0.0029226
674765,26070,0.0029226
674766,26070,0.0029226
674767,26070,0.0029226
674768,26070,0.0029226
674769,26070,0.0029226
674770,26070,0.0029226
674771,26070,0.0029226
674772,26070,0.0028986
674773,26070,0.0025416
674774,26070,0.0004592
674775,26070,0.002256
674776,26070,0.0024791
674777,26070,0.0011904
674778,26070,0.0001097
675707,2001,0.0000692
675708,2001,0.0001035
675709,2001,0.000269
675710,2001,0.0004401
675711,2001,0.00057
675712,2001,0.00057
675713,2001,0.0005325
675714,2001,0.0003652
675715,2001,0.0001209
675716,2001,0.00049
675717,2001,0.00057
675718,2001,0.00057
675719,2001,0.00057
675720,2001,0.00057
675721,2001,0.00057
675722,2001,0.00057
675723,2001,0.00057
675724,2001,0.00057
675725,2001,0.00057
675726,2001,0.00057
675727,2001,0.00057
675728,2001,0.0005235
675729,2001,0.0005235
675730,2001,0.0064155
675731,2001,0.0004365
675732,2001,0.0004586
675733,2001,0.0064155
675734,2001,0.0005122
675735,2001,0.0005235
675736,2001,0.00057
675737,2001,0.00057
675738,2001,0.00057
675739,2001,0.00057
675740,2001,0.0001766
675740,2002,0.0002378
675741,2001,0.0000136
675741,2002,0.0008022
675742,2002,0.0010153
675743,2002,0.0010153
675744,2002,0.0010153
675745,2002,0.0010153
675746,2002,0.0010153
675747,2002,0.0010153
675748,2002,0.0010153
675749,2002,0.0010153
675750,2002,0.0010153
675751,2002,0.0010153
675752,2002,0.0010153
675753,2002,0.0010153
675754,2002,0.0010153
675755,2002,0.0010153
675756,2002,0.0010153
675757,2002,0.0010153
675758,2002,0.0007845
675774,26055,0.0000264
675775,26055,0.003252
675776,26055,0.004401
675777,26055,0.004401
675778,26055,0.004401
675779,26055,0.001128
675780,26055,0.001128
675781,26055,0.001128
675782,26055,0.001128
675783,26055,0.001128
675784,26055,0.0015167
675785,26055,0.0015167
675786,26055,0.0015167
675787,26055,0.0015167
675788,26055,0.0015167
675789,26055,0.0015167
675790,26055,0.0015167
675791,26055,0.0015167
675792,26048,0.0000469
675792,26055,0.0007273
675793,26048,0.0003746
675794,26048,0.0018391
675795,26048,0.0024908
675796,26048,0.0018044
675797,26048,0.0012762
675798,26048,0.0002289
675798,26055,0.001059
675799,26055,0.0012756
675800,26055,0.0015148
675801,26048,0.0002582
675801,26055,0.00105
675802,26048,0.0036177
675802,26055,0.0001405
675803,26048,0.0037369
675804,26048,0.0037369
675805,26048,0.0037369
675806,26048,0.0037369
675807,26048,0.0037369
675808,26048,0.0037369
675809,26048,0.0037369
675810,26048,0.0037369
675811,26048,0.0037369
675812,26048,0.0037369
675813,26048,0.0015059
675814,26048,0.002322
675814,26070,0.0016298
675815,26048,0.000005
675815,26070,0.0204655
675816,26070,0.0205065
675817,26070,0.0205065
675818,26070,0.0205065
675819,26070,0.002558
675820,26070,0.002558
675821,26070,0.0029226
675822,26070,0.0029226
675823,26070,0.0029226
675824,26070,0.0029226
675825,26070,0.0029226
675826,26070,0.0029226
675827,26070,0.0029226
675828,26070,0.0029226
675829,26070,0.0029226
675830,26070,0.0028897
675831,26070,0.0020052
675832,26070,0.0009289
675833,26070,0.0012428
675834,26070,0.0007289
675835,26070,0.0000205
676765,2001,0.0000739
676766,2001,0.0001762
676767,2001,0.0005677
676768,2001,0.0004906
676769,2001,0.000356
676770,2001,0.000567
676771,2001,0.00057
676772,2001,0.0004746
676773,2001,0.0003831
676774,2001,0.00046
676775,2001,0.00057
676776,2001,0.00057
676777,2001,0.00057
676778,2001,0.00057
676779,2001,0.00057
676780,2001,0.00057
676781,2001,0.00057
676782,2001,0.00057
676783,2001,0.00057
676784,2001,0.00057
676785,2001,0.00057
676786,2001,0.00057
676787,2001,0.0005235
676788,2001,0.0005235
676789,2001,0.0003789
676790,2001,0.0001799
676791,2001,0.0004528
676792,2001,0.0005235
676793,2001,0.0005235
676794,2001,0.00057
676795,2001,0.00057
676796,2001,0.00057
676797,2001,0.00057
676798,2001,0.000184
676799,2001,0.000108
676799,2002,0.0003578
676800,2002,0.0008662
676801,2002,0.0010153
676802,2002,0.0010153
676803,2002,0.0010153
676804,2002,0.0010153
676805,2002,0.0010153
676806,2002,0.0010153
676807,2002,0.0010153
676808,2002,0.0010153
676809,2002,0.0010153
676810,2002,0.0010153
676811,2002,0.0010153
676812,2002,0.0010153
676813,2002,0.0010153
676814,2002,0.0010153
676815,2002,0.0010153
676816,2002,0.0010153
676817,2002,0.0009741
676818,2002,0.0000472
676833,26055,0.0020131
676834,26055,0.004401
676835,26055,0.004401
676836,26055,0.004401
676837,26055,0.004401
676838,26055,0.001128
676839,26055,0.001128
676840,26055,0.001128
676841,26055,0.001128
676842,26055,0.001128
676843,26055,0.0015167
676844,26055,0.0015167
676845,26055,0.0015167
676846,26055,0.0015167
676847,26055,0.0015167
676848,26055,0.0015167
676849,26055,0.0015167
676850,26055,0.0015167
676851,26055,0.0014104
676852,26048,0.0008272
676852,26055,0.0009196
676853,26048,0.0025224
676854,26048,0.0025224
676855,26048,0.0025224
676856,26048,0.0025224
676857,26048,0.000322
676857,26055,0.0013231
676858,26055,0.0015167
676859,26055,0.001128
676860,26048,0.0015958
676860,26055,0.0006463
676861,26048,0.0037369
676862,26048,0.0037369
676863,26048,0.0037369
676864,26048,0.0037369
676865,26048,0.0037369
676866,26048,0.0037369
676867,26048,0.0037369
676868,26048,0.0037369
676869,26048,0.0037369
676870,26048,0.0037369
676871,26048,0.001975
676871,26070,0.001378
676872,26048,0.0004629
676872,26070,0.0017717
676873,26048,0.0006936
676873,26070,0.0148678
676874,26048,0.0000368
676874,26070,0.0202074
676875,26070,0.0205065
676876,26070,0.0184993
676877,26070,0.0025239
676878,26070,0.002558
676879,26070,0.0029226
676880,26070,0.0029226
676881,26070,0.0029226
676882,26070,0.0029226
676883,26070,0.0029226
676884,26070,0.0029226
676885,26070,0.0029226
676886,26070,0.0029038
676887,26070,0.0018967
676888,26070,0.0017094
676889,26070,0.0008868
676890,26070,0.0007316
676891,26070,0.0004969
677825,2001,0.0000502
677826,2001,0.000184
677827,2001,0.00057
677828,2001,0.00057
677829,2001,0.00057
677830,2001,0.00057
677831,2001,0.0005698
677832,2001,0.0004338
677833,2001,0.0005458
677834,2001,0.0005001
677835,2001,0.00057
677836,2001,0.00057
677837,2001,0.00057
677838,2001,0.00057
677839,2001,0.00057
677840,2001,0.00057
677841,2001,0.00057
677842,2001,0.00057
677843,2001,0.00057
677844,2001,0.00057
677845,2001,0.00057
677846,2001,0.00057
677847,2001,0.0005235
677848,2001,0.0004421
677849,2001,0.0003523
677850,2001,0.000319
677851,2001,0.0005235
677852,2001,0.00057
677853,2001,0.00057
677854,2001,0.00057
677855,2001,0.00057
677856,2001,0.00057
677857,2001,0.0001826
677857,2002,0.0000079
677858,2001,0.0000402
677858,2002,0.0007381
677859,2002,0.0010153
677860,2002,0.0010153
677861,2002,0.0010153
677862,2002,0.0010153
677863,2002,0.0010153
677864,2002,0.0010153
677865,2002,0.0010153
677866,2002,0.0010153
677867,2002,0.0010153
677868,2002,0.0010153
677869,2002,0.0010153
677870,2002,0.0010153
677871,2002,0.0010153
677872,2002,0.0010153
677873,2002,0.0010153
677874,2002,0.0010153
677875,2002,0.0010153
677876,2002,0.0009333
677877,2002,0.0000608
677891,26055,0.0000178
677892,26055,0.0042432
677893,26055,0.004401
677894,26055,0.004401
677895,26055,0.004401
677896,26055,0.001128
677897,26055,0.001128
677898,26055,0.0015167
677899,26055,0.0015167
677900,26055,0.0015167
677901,26055,0.0015167
677902,26055,0.0015167
677903,26055,0.0015167
677904,26055,0.0015167
677905,26055,0.0015167
677906,26055,0.0015167
677907,26055,0.0015167
677908,26055,0.0015167
677909,26055,0.0015167
677910,26055,0.0015167
677911,26048,0.0000075
677911,26055,0.0015121
677912,26048,0.0019636
677912,26055,0.000336
677913,26048,0.0025224
677914,26048,0.0025224
677915,26048,0.0025224
677916,26048,0.0002091
677916,26055,0.0013909
677917,26055,0.0015167
677918,26048,0.0000007
677918,26055,0.0011277
677919,26048,0.003052
677919,26055,0.0008066
677920,26048,0.0037369
677921,26048,0.0037369
677922,26048,0.0037369
677923,26048,0.0037369
677924,26048,0.0037369
677925,26048,0.0037369
677926,26048,0.0037369
677927,26048,0.0037369
677928,26048,0.0037369
677929,26048,0.003594
677929,26070,0.0001118
677930,26048,0.0001762
677930,26070,0.0027848
677931,26070,0.002558
677932,26070,0.002558
677933,26070,0.0205065
677934,26070,0.0205065
677935,26070,0.0184993
677936,26070,0.0028781
677937,26070,0.0028781
677938,26070,0.0029226
677939,26070,0.0029226
677940,26070,0.0029226
677941,26070,0.0029226
677942,26070,0.0029226
677943,26070,0.0029002
677944,26070,0.0018752
677945,26070,0.0012023
677946,26070,0.0020962
677947,26070,0.0011137
678884,2001,0.0001088
678885,2001,0.000184
678886,2001,0.000184
678887,2001,0.00057
678888,2001,0.0005642
678889,2001,0.000385
678890,2001,0.0002986
678891,2001,0.0003458
678892,2001,0.000329
678893,2001,0.0003783
678894,2001,0.0005478
678895,2001,0.00057
678896,2001,0.00057
678897,2001,0.00057
678898,2001,0.00057
678899,2001,0.00057
678900,2001,0.00057
678901,2001,0.00057
678902,2001,0.00057
678903,2001,0.00057
678904,2001,0.00057
678905,2001,0.00057
678906,2001,0.00057
678907,2001,0.00057
678908,2001,0.00057
678909,2001,0.00057
678910,2001,0.00057
678911,2001,0.00057
678912,2001,0.00057
678913,2001,0.00057
678914,2001,0.00057
678915,2001,0.000184
678916,2001,0.0001276
678916,2002,0.0003111
678917,2002,0.0010153
678918,2002,0.0010153
678919,2002,0.0010153
678920,2002,0.0010153
678921,2002,0.0010153
678922,2002,0.0010153
678923,2002,0.0010153
678924,2002,0.0010153
678925,2002,0.0010153
678926,2002,0.0010153
678927,2002,0.0010153
678928,2002,0.0010153
678929,2002,0.0010153
678930,2002,0.0010153
678931,2002,0.0010153
678932,2002,0.0010153
678933,2002,0.0010153
678934,2002,0.0010153
678935,2002,0.0003801
678950,26055,0.0009049
678951,26055,0.004401
678952,26055,0.004401
678953,26055,0.004401
678954,26055,0.001128
678955,26055,0.001128
678956,26055,0.0015167
678957,26055,0.0015167
678958,26055,0.0015167
678959,26055,0.0015167
678960,26055,0.0015167
678961,26055,0.0015167
678962,26055,0.0015167
678963,26055,0.0015167
678964,26055,0.0015167
678965,26055,0.0015167
678966,26055,0.0015167
678967,26055,0.0015167
678968,26055,0.0015167
678969,26055,0.0015167
678970,26055,0.0015167
678971,26048,0.0005835
678971,26055,0.0011659
678972,26048,0.0025175
678972,26055,0.000003
678973,26048,0.0025224
678974,26048,0.0025224
678975,26048,0.0000962
678975,26055,0.0014588
678976,26055,0.0015167
678977,26048,0.0002504
678977,26055,0.0010524
678978,26048,0.0023854
678978,26055,0.0015917
678979,26048,0.0036824
678979,26055,0.0000643
678980,26048,0.0037369
678981,26048,0.0037369
678982,26048,0.0037369
678983,26048,0.0037369
678984,26048,0.0037369
678985,26048,0.0037369
678986,26048,0.0037369
678987,26048,0.0037369
678988,26048,0.0024969
678988,26070,0.0009699
678989,26070,0.0029226
678990,26070,0.0029226
678991,26070,0.002558
678992,26070,0.0205065
678993,26070,0.0205065
678994,26070,0.0025239
678995,26070,0.0025239
678996,26070,0.0028781
678997,26070,0.0029226
678998,26070,0.0029226
678999,26070,0.0029226
679000,26070,0.0028836
679001,26070,0.0015421
679002,26070,0.0017667
679003,26070,0.0019496
679004,26070,0.0012471
679005,26070,0.0001346
679943,2001,0.0000065
679944,2001,0.0002477
679945,2001,0.000184
679946,2001,0.000184
679947,2001,0.0003462
679948,2001,0.0004166
679949,2001,0.00057
679950,2001,0.00057
679951,2001,0.00057
679952,2001,0.00057
679953,2001,0.00057
679954,2001,0.00057
679955,2001,0.00057
679956,2001,0.00057
679957,2001,0.00057
679958,2001,0.0004406
679959,2001,0.0002307
679960,2001,0.0005603
679961,2001,0.0004921
679962,2001,0.00057
679963,2001,0.00057
679964,2001,0.00057
679965,2001,0.00057
679966,2001,0.00057
679967,2001,0.00057
679968,2001,0.00057
679969,2001,0.00057
679970,2001,0.00057
679971,2001,0.00057
679972,2001,0.00057
679973,2001,0.00057
679974,2001,0.000184
679975,2001,0.0000671
679975,2002,0.0007647
679976,2002,0.0010153
679977,2002,0.0010153
679978,2002,0.0010153
679979,2002,0.0010153
679980,2002,0.0010153
679981,2002,0.0010153
679982,2002,0.0010153
679983,2002,0.0010153
679984,2002,0.0010153
679985,2002,0.0010153
679986,2002,0.0010153
679987,2002,0.0008662
679988,2002,0.0008662
679989,2002,0.0010153
679990,2002,0.0010153
679991,2002,0.0010153
679992,2002,0.0010153
679993,2002,0.001013
679994,2002,0.0001187
680009,26055,0.0029775
680010,26055,0.004401
680011,26055,0.004401
680012,26055,0.001128
680013,26055,0.001128
680014,26055,0.0015167
680015,26055,0.0015167
680016,26055,0.0015167
680017,26055,0.0015167
680018,26055,0.0015167
680019,26055,0.0015167
680020,26055,0.0015167
680021,26055,0.0015167
680022,26055,0.0015167
680023,26055,0.0015167
680024,26055,0.0015167
680025,26055,0.0015167
680026,26055,0.0015167
680027,26055,0.0015167
680028,26055,0.0015167
680029,26055,0.0015167
680030,26055,0.0015167
680031,26048,0.0017083
680031,26055,0.0004895
680032,26048,0.0025224
680033,26048,0.0024987
680033,26055,0.0000143
680034,26048,0.000007
680034,26055,0.0015125
680035,26055,0.0015167
680036,26055,0.001128
680037,26055,0.004401
680038,26048,0.0007815
680038,26055,0.0034806
680039,26048,0.0031448
680039,26055,0.0006974
680040,26048,0.0037369
680041,26048,0.0037369
680042,26048,0.0037369
680043,26048,0.0037369
680044,26048,0.0037369
680045,26048,0.0034348
680045,26070,0.0002363
680046,26048,0.0032457
680046,26070,0.0003842
680047,26048,0.0012235
680047,26070,0.0019658
680048,26070,0.0029226
680049,26070,0.0029226
680050,26070,0.002558
680051,26070,0.002558
680052,26070,0.002558
680053,26070,0.002558
680054,26070,0.0025239
680055,26070,0.0025239
680056,26070,0.002558
680057,26070,0.002558
680058,26070,0.002558
680059,26070,0.0024635
680060,26070,0.0017665
680061,26070,0.0008086
680062,26070,0.000029
681002,2001,0.0000245
681003,2001,0.0001701
681004,2001,0.0001436
681005,2001,0.0002185
681006,2001,0.0001509
681007,2001,0.0005406
681008,2001,0.0003884
681009,2001,0.0005199
681010,2001,0.00057
681011,2001,0.00057
681012,2001,0.00057
681013,2001,0.00057
681014,2001,0.00057
681015,2001,0.00057
681016,2001,0.00057
681017,2001,0.00057
681018,2001,0.00057
681019,2001,0.000569
681020,2001,0.0003159
681021,2001,0.0005431
681022,2001,0.00057
681023,2001,0.00057
681024,2001,0.00057
681025,2001,0.00057
681026,2001,0.00057
681027,2001,0.00057
681028,2001,0.00057
681029,2001,0.00057
681030,2001,0.00057
681031,2001,0.00057
681032,2001,0.00057
681033,2001,0.0001472
681033,2002,0.0001736
681034,2001,0.0000002
681034,2002,0.0008657
681035,2002,0.0010153
681036,2002,0.0010153
681037,2002,0.0010153
681038,2002,0.0010153
681039,2002,0.0010153
681040,2002,0.0010153
681041,2002,0.0010153
681042,2002,0.0010153
681043,2002,0.0010153
681044,2002,0.0010153
681045,2002,0.0008662
681046,2002,0.0008662
681047,2002,0.0008662
681048,2002,0.0008662
681049,2002,0.0010153
681050,2002,0.0010153
681051,2002,0.0010153
681052,2002,0.0007404
681067,26055,0.0003121
681068,26055,0.0011264
681069,26055,0.001128
681070,26055,0.001128
681071,26055,0.001128
681072,26055,0.0015167
681073,26055,0.0015167
681074,26055,0.0015167
681075,26055,0.0015167
681076,26055,0.0015167
681077,26055,0.0015167
681078,26055,0.0015167
681079,26055,0.0015167
681080,26055,0.0015167
681081,26055,0.0015167
681082,26055,0.0015167
681083,26055,0.0015167
681084,26055,0.0015167
681085,26055,0.0015167
681086,26055,0.0015167
681087,26055,0.0015167
681088,26055,0.0015167
681089,26055,0.0015167
681090,26048,0.0003676
681090,26055,0.0012956
681091,26048,0.0024704
681091,26055,0.0000313
681092,26048,0.0023928
681092,26055,0.0000779
681093,26055,0.0015167
681094,26055,0.0015167
681095,26055,0.001128
681096,26055,0.001128
681097,26055,0.004401
681098,26048,0.0001768
681098,26055,0.0041927
681099,26048,0.0034415
681099,26055,0.000348
681100,26048,0.0037369
681101,26048,0.0037369
681102,26048,0.0037369
681103,26048,0.0023024
681103,26070,0.0011219
681104,26048,0.0001899
681104,26070,0.0027741
681105,26048,0.0009379
681105,26070,0.0021891
681106,26048,0.0001351
681106,26070,0.002817
681107,26070,0.0029226
681108,26070,0.0029226
681109,26070,0.0029226
681110,26070,0.002558
681111,26070,0.002558
681112,26070,0.0029226
681113,26070,0.0029226
681114,26070,0.0029226
681115,26070,0.002558
681116,26070,0.0025178
681117,26070,0.001695
681118,26070,0.0005455
682060,2001,0
682061,2001,0.0001187
682062,2001,0.000132
682063,2001,0.002372
682065,2001,0.0004808
682066,2001,0.00057
682067,2001,0.0005356
682068,2001,0.0004333
682069,2001,0.00057
682070,2001,0.0005566
682071,2001,0.0005566
682072,2001,0.0005566
682073,2001,0.0005566
682074,2001,0.00057
682075,2001,0.00057
682076,2001,0.00057
682077,2001,0.00057
682078,2001,0.00057
682079,2001,0.00057
682080,2001,0.00057
682081,2001,0.00057
682082,2001,0.00057
682083,2001,0.00057
682084,2001,0.00057
682085,2001,0.00057
682086,2001,0.00057
682087,2001,0.00057
682088,2001,0.00057
682089,2001,0.00057
682090,2001,0.00057
682091,2001,0.00057
682092,2001,0.0002015
682092,2002,0.0038143
682093,2002,0.0008662
682094,2002,0.0010153
682095,2002,0.0010153
682096,2002,0.0010153
682097,2002,0.0010153
682098,2002,0.0010153
682099,2002,0.0010153
682100,2002,0.0010153
682101,2002,0.0010153
682102,2002,0.0010153
682103,2002,0.0010153
682104,2002,0.000866
682105,2002,0.0048552
682106,2002,0.0025173
682107,2002,0.0008524
682108,2002,0.0008662
682109,2002,0.0008662
682110,2002,0.000913
682111,2002,0.0000764
682125,26055,0.0004974
682126,26055,0.001033
682127,26055,0.001128
682128,26055,0.001128
682129,26055,0.0015167
682130,26055,0.001128
682131,26055,0.0015167
682132,26055,0.0015167
682133,26055,0.0015167
682134,26055,0.0015167
682135,26055,0.0015167
682136,26055,0.0015167
682137,26055,0.0015167
682138,26055,0.0015167
682139,26055,0.0015167
682140,26055,0.0015167
682141,26055,0.0015167
682142,26055,0.0015167
682143,26055,0.0015167
682144,26055,0.0015167
682145,26055,0.0015167
682146,26055,0.0015167
682147,26055,0.0015167
682148,26055,0.0015167
682149,26055,0.0015167
682150,26048,0.0014454
682150,26055,0.0006476
682151,26048,0.0022799
682151,26055,0.0001458
682152,26055,0.0015167
682153,26055,0.0015167
682154,26055,0.0015167
682155,26055,0.001128
682156,26055,0.001128
682157,26055,0.004401
682158,26048,0.0020779
682158,26055,0.0019538
682159,26048,0.0037369
682160,26048,0.0037369
682161,26048,0.0037369
682162,26048,0.0027387
682162,26070,0.0007807
682163,26070,0.0029226
682164,26070,0.0029226
682165,26070,0.0029226
682166,26070,0.0029226
682167,26070,0.0029226
682168,26070,0.0029226
682169,26070,0.0029226
682170,26070,0.0029226
682171,26070,0.0029226
682172,26070,0.0029226
682173,26070,0.0027662
682174,26070,0.0016241
682175,26070,0.0003555
683118,2001,0.0000018
683119,2001,0.0001723
683120,2001,0.0000799
683121,2001,0.00007
683122,2001,0.0002461
683124,2001,0.0004323
